id,type,bstar,inclo,nodeo,ecco,argpo,mo,no_kozai
45146,payload,-0.5335649760701563,0.7989849853826204,-0.966051304910239,-0.1515469293547638,-0.8796602970283747,0.7736545129644645,0.5875056858015507
45147,payload,-0.6259412862209802,0.7989498566889932,-0.9673472369968784,-0.15114643684177634,-0.7508883539690276,0.6462439814521264,0.5875017559056217
45149,payload,-0.6367835761447858,0.7989598934586011,-0.9675180864704728,-0.1515348926945374,-0.9110217511815878,0.8046939895047253,0.5875032313456263
45150,payload,0.34850177618824835,0.7989849853826204,-0.9671763875232838,-0.15119567772452067,-0.795857661307024,0.6907472098533318,0.587505628935634
45151,payload,-0.2562006130364816,0.7991957575443831,-1.1148670208248352,-0.15118692378981058,-0.8117989560210641,0.7065262920678927,0.5891067472272549
45152,payload,-3.3023140869555845,0.7989598934586011,-0.9671288214766581,-0.1509549445199927,-0.6970490520179434,0.5929730993303095,0.5874599333291569
45153,payload,-0.1326728550360035,0.798962402651003,-0.9672967587433162,-0.15104467235077132,-0.7552314720153571,0.6505522665698055,0.5875051494176325
45154,payload,0.03919602703904227,0.798962402651003,-0.9674219836415758,-0.15085318002898768,-0.9051016155684021,0.7989008520447233,0.5875119179986537
45155,payload,-0.30661106558793566,0.7991882299671775,-1.1147369422483488,-0.151078593847773,-0.8039352580674684,0.6987546345717164,0.5891080413110923
45156,payload,-0.230352593858129,0.7989874945750227,-0.9677112628639118,-0.15093853089241124,-0.9224283911904385,0.8160406479417496,0.5867413417917294
45157,payload,-0.6315173210389374,0.7989548750737975,-0.9662522471888415,-0.15131932705230097,-0.9185412665096181,0.812156743824047,0.5875011764880366
45158,payload,0.40262029189364384,0.7989724394206109,-0.9671657094311842,-0.1509669811802191,-0.8167662696764698,0.7114648936367843,0.5875032436409598
45159,payload,-0.3642300920401599,0.7989774578054148,-0.967571476930971,-0.15090242091173206,-0.8188702561220165,0.7135540799201175,0.58750759311514
45160,payload,-0.06014722883710711,0.798964911843405,-0.9670453382111518,-0.15117598137142294,-0.8513400950016264,0.7456626886394581,0.5875056489155506
45161,payload,-0.5310557604020756,0.798962402651003,-0.966779356644306,-0.15098886601699438,-0.7001573905883745,0.5960467340557654,0.5875045208187137
45162,payload,-0.6209848108272406,0.798962402651003,-0.9673617980315596,-0.15114862532545387,-0.7449915527711346,0.640407539808453,0.5875039936562956
45163,payload,0.28660778970892353,0.7989824761902184,-0.9671501776608575,-0.150837860643245,-0.65966537418464,0.5559817033232528,0.5875048159067148
45164,payload,-0.22587627701815782,0.7989423291117876,-0.9669637964169364,-0.15101075085376964,-0.8818595656696994,0.7758832349507383,0.5874980580841102
45179,starlink,0.5818898112909672,-0.07493661790352665,-1.2841099269260625,-0.1462803433847947,-1.1542003878857938,-1.6519513878422725,0.9704747679734108
45183,starlink,-0.07671269894212157,-0.07209119371972918,-0.6375611576487028,-0.1515917932701531,-0.7444626393578364,0.6397165975001007,0.925347215119592
45185,starlink,-0.06696207272378711,-0.07211126725894457,-0.6373330347720285,-0.15184128040939118,-0.7846036672648786,0.6794217223505471,0.9253552086232
45187,starlink,-0.06259758635988719,-0.07211628564374849,-0.6329152168497096,-0.15174170440206372,-0.841039895184565,0.7352898931774374,0.9253506040208526
45189,starlink,-0.08165244623140742,-0.07208868452732706,-0.6327715479741871,-0.151462672733179,-0.7748080741785188,0.6697658517070818,0.9253631683146419
45190,starlink,0.34593060457774577,-0.07497174659715365,-1.326366049571314,-0.14850384280116227,1.229284711767954,-1.3143837283436413,0.9701256681098955
45197,starlink,-0.0779728828109799,-0.07207864775771936,-0.6339849675309654,-0.1515141020996009,-0.6734064279900515,0.5693944524789856,0.925342143294576
45198,starlink,0.4369438839952914,-0.07488141567068393,-0.9103369032768465,-0.14542902323423662,-1.244856535832033,1.1353435650830983,0.9465823685807376
